año;mes;id_vu;razon_social;rut_razon_social;nombre_establecimiento;rubro;rubro_id;ciiu4;ciiu4_id;ciiu6;ciiu6_id;region;region_id;provincia;comuna;codigo_unico_territorial;latitud;longitud;rol_establecimiento;declaracion_id;tipo_recepcion;cantidad_toneladas;tratamiento_n1_id;tratamiento_n1_name;tratamiento_n2_id;tratamiento_n2_name;tratamiento_n3_id;tratamiento_n3_name;ler;ler_numero;ler_capitulo;ler_numero_capitulo;ler_subcapitulo;ler_numero_subcapitulo;trazabilidad__id_vu;trazabilidad__nombre_establecimiento;trazabilidad__razon_social;trazabilidad__comuna;trazabilidad__region;trazabilidad__pais
2014;0;386175;MINERA CENTINELA;76727040-2;CENTINELA SULFUROS;Minería;;Extracción y procesamiento de cobre;B0400;Extracción y procesamiento de cobre;B040000;Antofagasta;2;Antofagasta;Sierra Gorda;2103;-22,97708426;-69,1196501;Generador Industrial;;;33,07;1;Eliminación;3;Disposición final;11;Relleno sanitario;Plásticos;200139;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;386175;CENTINELA SULFUROS;MINERA CENTINELA;Las Condes;Metropolitana de Santiago;Chile
2014;0;5459231;PINTO GLAVICH INGENIERIA Y CONSTRUCCION S A;78110590-2;PGIC SA;Comercio mayorista;;Venta al por mayor de computadores, equipo periférico y programas informáticos;G4651;Venta al por mayor de computadores, equipo periférico y programas informáticos;G465100;Metropolitana de Santiago;13;Santiago;Pudahuel;13124;-33,44702965;-70,84462839;Generador Industrial;;;33,04;;;;;;;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;;;PROACTIVA SERVICIOS INDUSTRIALES S.A.;;;
2014;0;5461322;SALMONES MULTIEXPORT S.A.;79891160-0;CENTRO LLINGUA;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Chiloé;Quinchao;10210;-42,4326279;-73,46671058;Generador Industrial;;;33,02;2;Valorización;8;Reciclaje;15;Reciclaje de residuos hidrobiológicos para consumo animal;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;4605;LOS GLACIARES;LOS GLACIARES S A;Puerto Montt;Los Lagos;Chile
2014;0;5452564;BUSES METROPOLITANA S A;99557440-3;TERMINAL DEPARTAMENTAL;Otras actividades;;Transporte interurbano de pasajeros por ferrocarril;H4911;Transporte interurbano de pasajeros por ferrocarril;H491100;Metropolitana de Santiago;13;Santiago;Peñalolén;13122;-33,51203269;-70,55106239;Generador Industrial;;;33,02;1;Eliminación;3;Disposición final;11;Relleno sanitario;Residuos biodegradables de cocinas y restaurantes;200108;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago;Chile
2014;0;5402340;CERMAQ CHILE S.A.;79784980-4;CACHIHUE 102505;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Chiloé;Quemchi;10209;-42,30239072;-73,06618961;Generador Industrial;;;33,01;;;;;;;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;;;EMPRESA RESITER INDUSTRIAL S.A.;;;
2014;0;5460744;SU BUS CHILE S A;99554700-7;PATIO MERSAN;Otras actividades;;Transporte interurbano de pasajeros por ferrocarril;H4911;Transporte interurbano de pasajeros por ferrocarril;H491100;Metropolitana de Santiago;13;Santiago;Lo Espejo;13116;-33,53680645;-70,68887195;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Papel y cartón;200101;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Fracciones recogidas selectivamente (excepto las especificadas en el subcapítulo 15 01);1;7803;RELLENO SANITARIO LOMA LOS COLORADOS;K D M  S A;Quilicura;Metropolitana de Santiago;Chile
2014;0;5440863;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI CONCHA Y TORO;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Cordillera;Puente Alto;13201;-33,58026406;-70,58177154;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;3792983;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI MAIPU;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;Maipú;13119;-33,51273154;-70,75733618;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;308728;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI LAS CONDES;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;Las Condes;13114;-33,37887291;-70,52875345;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;2415755;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI SAN PABLO ;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;Pudahuel;13124;-33,44414074;-70,75286419;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;4589758;INVERMAR S.A.;79797990-2;PISCICULTURA MELIPEUCO;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;La Araucanía;9;Cautín;Melipeuco;9110;-38,84219306;-71,68549763;Generador Industrial;;;33;2;Valorización;8;Reciclaje;27;Compostaje;Heces de animales, orina y estiércol (incluida paja podrida) y efluentes recogidos selectivamente y tratados fuera del lugar donde se generan;20106;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;5458171;PLANTA RILESUR;RESIDUOS INDUSTRIALES DEL SUR LTDA;Paillaco;Los Ríos;Chile
2014;0;5458003;SALMONES CALETA BAY S.A.;76908699-4;RUPANCO;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Osorno;Puerto Octay;10302;-40,82113668;-72,62162757;Generador Industrial;;;33;2;Valorización;8;Reciclaje;15;Reciclaje de residuos hidrobiológicos para consumo animal;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;322359;PESQUERA PACIFIC STAR;PESQUERA PACIFIC STAR SOCIEDAD ANONIMA;Puerto Montt;Los Lagos;Chile
2014;0;5458211;SUPER 10 S.A.;76012833-3;M10 SAN LUIS;Comercio mayorista;;Venta al por mayor de otros enseres domésticos;G4649;Venta al por mayor de muebles, excepto muebles de oficina;G464901;Metropolitana de Santiago;13;Santiago;Peñalolén;13122;-33,50617639;-70,57987306;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;308729;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI PAJARITOS;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;Maipú;13119;-33,47535553;-70,74047194;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;4514870;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI LA PINTANA;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;La Pintana;13112;-33,58786813;-70,62821137;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5452028;PISCICULTURA LAS QUEMAS CHILE S.A.;76625240-0;PISCICULTURA LAS QUEMAS;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Osorno;Osorno;10301;-40,64975941;-73,15704513;Generador Industrial;;;33;1;Eliminación;3;Disposición final;12;Vertedero;Lodos de lavado y limpieza;20101;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;59355;EL EMPALME;REXIN S.A.;Puerto Montt;Los Lagos;Chile
2014;0;5458514;SALMONES HUMBOLDT SPA;76175118-2;CENTRO APIAO;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Palena;Chaitén;10401;-42,57751181;-73,06049828;Generador Industrial;;;32,85;1;Eliminación;3;Disposición final;12;Vertedero;Residuos no especificados en otra categoría;20199;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;5443290;VERTEDERO INDUSTRIAL DORIN SERVICIOS LIMITADA;DORIN SERVICIOS LIMITADA;Puerto Varas;Los Lagos;Chile
2014;0;4587407;EMPRESA DE SERVICIOS SANITARIOS DE LOS LAGOS S.A;96579800-5;PLANTA DE TRATAMIENTO DE AGUAS SERVIDAS, QUELLON;Captación, tratamiento y distribución de agua;;Captación, tratamiento y distribución de agua;E3600;Captación, tratamiento y distribución de agua;E360000;Los Lagos;10;Chiloé;Quellón;10208;-43,1131269;-73,60267806;Generador Industrial;;;33;1;Eliminación;3;Disposición final;12;Vertedero;Residuos de cribado;190801;Residuos de las instalaciones para el tratamiento de residuos, de las plantas externas de tratamiento de aguas residuales y de la preparación de agua para consumo humano y de agua para uso industrial;19;Residuos de plantas de tratamiento de aguas residuales no especificados en otra categoría;8;5460622;VERTEDERO INDUSTRIAL DICHAM;HERNANDEZ;Castro;Los Lagos;Chile
2014;0;469026;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI RENCA;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;Renca;13128;-33,40682451;-70,69968489;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5459230;INTAC PROCESOS SPA;76207765-5;INTAC PROCESOS;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Llanquihue;Puerto Montt;10101;-41,43888761;-73,09389467;Generador Industrial;;;33;;;;;;;Residuos no especificados en otra categoría;20299;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la preparación y elaboración de carne, pescado y otros alimentos de origen animal;2;;;PROACTIVA SERVICIOS INDUSTRIALES;;;
2014;0;5403478;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI INDEPENDENCIA;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;Independencia;13108;-33,41334685;-70,66629357;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
2014;0;5461896;SALMOCONCESIONES S A;96603640-0;CENTRO CEMENTERIO;Pesca y acuicultura;;Acuicultura marina;A0321;Cultivo y crianza de peces marinos;A032110;Los Lagos;10;Chiloé;Castro;10201;-42,55553675;-73,66841708;Generador Industrial;;;33;2;Valorización;8;Reciclaje;15;Reciclaje de residuos hidrobiológicos para consumo animal;Residuos de tejidos de animales;20102;"Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca; residuos de la preparación y elaboración de alimentos";2;Residuos de la agricultura, horticultura, acuicultura, silvicultura, caza y pesca;1;4605;LOS GLACIARES;LOS GLACIARES S A;Puerto Montt;Los Lagos;Chile
2014;0;5403477;ALVI SUPERMERCADOS MAYORISTAS S.A.;96618540-6;ALVI EL BOSQUE;Comercio minorista;;Venta al por menor de alimentos en comercios especializados;G4721;Venta al por menor de alimentos en comercios especializados (almacenes pequeños y minimarket);G472101;Metropolitana de Santiago;13;Santiago;El Bosque;13105;-33,57327784;-70,69001295;Generador Industrial;;;33;1;Eliminación;3;Disposición final;11;Relleno sanitario;Mezclas de residuos municipales;200301;Residuos municipales (residuos domésticos y residuos asimilables procedentes de los comercios, industrias e instituciones), incluidas las fracciones recogidas selectivamente;20;Otros residuos municipales;3;97614;RELLENO SANITARIO SANTA MARTA;CONSORCIO SANTA MARTA S A;San Bernardo;Metropolitana de Santiago;Chile
